CustomerId,CreditScore,Tenure
15750811,766,3
15733842,597,1
15581526,574,1
15662751,655,0
15684319,780,10
15702190,672,5
15588517,717,7
15801863,521,2
15584271,633,5
15700366,669,3
15804038,740,9
15720820,462,9
15743759,619,5
15749947,665,7
15670496,655,9
15746664,463,8
15745533,799,1
15761497,713,1
15628600,807,1
15627002,728,1
15614635,582,2
15731281,704,3
15814022,714,9
15659194,628,8
15745030,809,1
15691817,547,5
15707488,560,5
15784700,811,7
15710397,584,4
15687648,691,1
15732281,680,6
15607230,588,9
15567630,721,6
15587507,850,6
15733904,529,9
15709511,622,8
15579616,683,8
15694852,575,4
15589924,577,1
15799300,510,0
15731330,652,7
15694129,569,3
15620372,687,3
15744622,822,8
15799815,656,4
15759250,745,3
15732643,386,1
15690540,684,1
15803078,635,1
15652180,582,2
15741195,613,5
15743490,795,9
15575510,659,2
15732610,745,6
15602909,604,10
15734058,509,9
15801788,706,6
15702462,619,6
15683416,572,8
15794187,695,6
15792989,543,1
15613734,640,6
15606177,672,2
15636700,701,9
15645766,634,9
15671345,531,6
15652469,699,1
15749638,605,9
15728706,534,7
15735439,449,1
15778696,684,5
15624744,622,9
15584338,714,0
15726178,712,8
15794939,783,5
15788068,743,10
15572956,683,5
15780386,654,5
15791114,700,1
15708046,744,0
15719779,645,1
15591550,525,3
15639368,732,0
15699830,721,7
15569264,622,5
15595158,654,5
15599126,529,0
15650575,720,6
15641490,850,8
15680234,667,2
15592230,620,3
15626212,616,9
15700627,637,2
15782641,710,3
15784445,717,1
15813681,786,2
15596649,651,8
15700460,530,4
15724076,815,5
15784000,715,9
15733966,496,4
15612667,680,0
15654025,646,4
15589431,807,1
15578238,727,7
15566269,787,5
15639217,806,6
15688644,603,1
15662426,649,1
15720511,547,3
15567246,684,3
15647965,477,9
15679048,558,2
15675749,695,1
15782181,592,6
15795738,789,4
15773751,597,1
15655436,839,2
15691396,405,5
15796958,658,7
15801832,684,1
15661349,633,10
15719265,589,9
15779985,750,1
15663410,771,5
15704144,812,2
15774104,539,2
15812230,670,5
15742848,673,5
15745326,538,3
15674541,575,8
15728564,682,6
15580701,712,3
15688973,598,5
15709412,776,6
15607753,606,10
15705352,686,7
15602500,850,1
15672437,642,1
15720968,606,2
15730796,627,7
15768219,850,0
15663883,850,9
15589296,724,6
15586425,579,4
15679813,727,1
15681410,813,6
15668283,642,9
15624072,669,10
15669664,574,1
15682728,774,4
15573851,735,1
15733661,639,8
15710012,738,2
15763327,835,8
15668853,637,0
15639303,589,5
15691011,591,9
15638513,723,7
15648933,831,3
15628904,733,8
15644788,731,5
15598161,654,10
15745624,828,4
15733169,590,7
15801417,657,4
15592707,531,2
15593954,516,6
15714431,561,1
15638257,682,0
15690939,575,7
15723613,623,4
15813640,642,7
15707322,779,2
15588918,671,6
15600357,495,1
15747014,850,1
15809830,630,8
15662245,588,1
15651075,562,3
15594456,740,4
15583462,695,5
15757661,589,7
15729117,607,1
15749671,794,6
15566253,580,9
15595153,644,8
15698572,636,1
15674149,599,3
15623082,507,2
15797905,682,7
15746028,714,7
15582951,696,8
15616471,599,0
15641575,577,2
15638803,733,5
15808283,647,4
15811200,831,2
15733476,543,6
15633274,679,7
15582168,713,4
15807269,690,2
15602979,751,1
15660417,613,10
15590199,701,1
15641794,698,5
15779174,451,2
15785547,665,8
15795124,726,9
15718912,608,5
15592028,549,7
15580227,803,6
15657830,663,4
15798256,558,1
15643819,714,4
15754301,704,5
15726855,805,9
15755225,659,9
15725221,738,10
15789055,635,2
15617507,530,7
15668894,661,5
15589563,531,2
15693162,694,5
15750099,731,6
15795540,556,2
15794941,647,1
15611848,850,3
15581237,573,1
15738150,591,5
15678571,723,4
15736124,617,1
15623202,704,10
15804201,457,4
15596863,787,3
15696277,651,9
15748608,612,5
15723864,828,1
15802390,724,2
15774336,648,9
15648766,569,3
15659094,765,8
15606397,577,1
15642619,603,2
15666032,568,1
15595842,748,2
15753837,573,4
15783882,771,5
15799790,763,9
15628155,410,7
15703778,728,8
15722322,655,2
15639278,580,6
15568487,712,7
15682084,680,9
15642821,383,8
15601387,721,10
15642515,620,1
15710421,774,8
15726774,563,3
15649078,850,8
15641877,681,9
15796496,631,8
15815690,614,3
15631739,704,10
15625584,786,2
15802466,534,7
15697028,590,0
15575759,583,3
15567442,656,3
15746805,597,9
15636330,588,1
15714970,667,0
15653784,627,2
15693543,708,8
15773283,641,6
15742534,527,2
15569878,592,3
15729454,465,8
15578375,628,6
15785559,678,1
15649414,570,6
15701605,815,1
15686696,817,6
15625586,717,4
15654975,641,0
15782993,624,10
15774382,579,4
15689602,698,2
15756155,645,4
15812647,691,8
15736043,638,6
15696744,705,3
15602572,720,9
15674765,553,4
15678725,658,8
15694444,648,8
15795878,636,3
15735346,527,10
15687094,717,9
15790067,614,3
15605742,737,0
15566740,587,3
15664897,682,2
15585777,710,3
15650864,507,6
15806709,609,6
15633818,786,9
15713845,688,7
15639662,710,2
15567013,779,3
15777784,733,6
15800251,583,10
15651315,627,3
15651450,666,3
15784218,620,0
15572398,614,6
15707962,606,6
15705663,700,5
15645355,677,3
15729557,850,5
15631436,564,4
15583073,771,2
15614361,620,9
15724684,610,5
15700083,609,2
15636541,683,5
15796015,633,3
15787222,676,1
15594270,693,7
15701524,709,0
15645847,569,2
15708867,684,3
15613140,565,6
15628893,681,8
15764073,503,9
15782879,656,2
15635964,566,4
15726087,592,5
15726313,687,5
15578073,686,8
15786249,616,2
15812850,494,5
15596972,534,3
15620579,695,8
15768270,579,9
15656597,432,2
15699446,816,2
15615004,730,1
15704771,593,6
15588372,715,9
15681439,775,10
15607509,539,5
15670343,576,6
15597968,617,7
15658432,688,6
15616431,608,4
15796957,597,9
15815552,670,6
15631871,616,7
15635870,579,5
15596713,786,7
15684211,704,9
15760521,796,1
15608408,598,1
15804721,602,0
15730272,619,5
15741988,492,8
15771728,641,7
15605113,518,1
15661945,623,4
15783816,733,5
15721207,625,6
15764072,759,1
15689412,604,7
15798385,512,3
15775339,520,8
15585256,805,2
15797329,626,4
15780220,656,10
15648951,785,7
15752409,553,6
15807524,569,4
15766649,670,10
15696812,586,6
15581295,617,1
15663234,508,7
15741417,624,7
15695174,654,4
15665168,681,3
15601503,578,4
15706131,621,9
15782758,632,5
15591091,644,5
15715877,821,2
15756918,754,2
15746662,568,1
15626679,584,3
15793343,549,8
15576774,729,7
15801316,523,8
15800514,477,2
15662232,675,2
15737778,782,4
15782096,616,6
15783522,738,8
15785373,717,5
15756272,526,9
15615245,660,5
15600174,525,7
15752956,629,6
15644882,616,10
15766272,521,0
15800620,691,9
15569764,687,2
15747458,677,3
15573171,695,1
15736769,663,9
15763381,496,0
15814430,747,9
15638607,546,2
15737133,706,4
15613945,472,5
15659937,703,7
15765287,850,2
15661723,667,4
15766064,559,9
15649616,636,7
15719017,672,8
15720919,667,7
15706706,648,7
15709653,497,8
15805104,743,6
15622442,619,5
15572801,639,5
15767598,540,8
15757897,766,3
15568104,749,6
15763414,655,9
15732265,630,9
15621974,778,4
15803947,757,6
15720706,529,2
15759290,620,9
15651664,615,1
15795132,735,3
15811565,705,3
15713774,644,6
15691840,505,6
15682021,471,6
15612931,722,4
15676707,577,4
15601383,744,5
15662662,573,6
15752694,653,4
15590683,660,6
15773591,787,7
15723620,617,7
15671779,567,5
15672966,682,9
15624667,684,6
15812888,447,3
15724154,625,4
15749540,585,7
15621063,516,8
15661626,732,6
15698703,628,5
15801431,682,9
15649451,746,9
15626156,655,3
15606158,644,9
15589496,778,5
15730345,617,2
15572038,660,9
15643439,537,10
15604158,554,10
15657396,806,9
15709478,611,1
15628824,665,5
15814519,648,7
15636520,692,1
15794414,507,6
15643671,696,5
15700650,681,3
15680224,687,6
15784286,641,5
15693996,507,1
15764343,688,8
15704168,535,8
15680197,701,10
15633729,488,10
15577683,539,4
15800746,674,7
15788686,538,8
15742798,829,7
15596647,768,8
15756070,585,4
15775116,581,3
15575428,682,2
15654074,653,8
15695872,712,1
15568885,620,8
15725036,709,9
15632665,832,2
15571476,635,0
15776850,749,1
15623649,629,3
15751131,836,7
15688128,542,8
15678412,645,8
15770291,844,8
15583392,747,9
15690731,645,6
15697948,752,3
15608328,760,6
15766378,714,9
15600813,717,9
15706217,645,7
15601417,681,3
15610972,681,4
15674620,679,8
15785350,528,7
15749119,710,3
15756535,733,5
15700965,724,6
15791851,726,0
15717156,520,3
15740846,556,5
15573284,579,2
15729083,674,2
15611612,570,0
15694381,631,8
15651737,623,1
15663168,665,8
15643426,523,8
15618245,706,1
15717527,619,9
15793478,593,8
15642248,608,8
15640377,526,0
15723950,684,2
15590327,604,10
15706199,636,6
15671514,669,8
15727041,624,7
15738063,631,2
15711733,753,4
15652320,588,5
15634180,729,4
15694566,602,10
15726103,689,1
15646351,486,7
15730044,809,6
15795186,562,5
15784890,763,8
15694125,669,5
15565891,709,8
15674254,554,4
15775206,699,10
15797627,732,0
15649853,625,3
15610379,599,9
15659800,584,1
15716236,499,10
15672053,526,2
15663933,625,5
15814236,537,1
15583597,696,1
15607395,679,9
15694556,684,2
15744109,850,4
15800688,495,7
15810878,537,6
15587835,850,3
15763515,513,5
15725882,618,1
15788022,802,4
15663917,547,1
15656865,613,9
15667971,592,6
15800366,546,5
15717231,721,4
15643188,671,7
15671351,624,2
15573628,751,7
15698953,636,1
15753888,607,8
15737961,509,0
15801701,653,9
15684419,709,8
15794266,559,9
15810711,684,4
15771270,635,8
15607786,709,6
15624519,656,9
15799910,793,2
15602479,609,5
15617419,618,10
15657603,850,6
15570379,669,3
15772996,594,0
15729574,616,4
15737267,676,1
15799128,608,9
15813327,710,4
15711921,695,5
15654300,530,9
15569945,509,1
15569666,517,4
15681887,758,0
15608873,665,2
15762091,631,6
15722053,576,3
15782100,544,3
15765300,596,5
15743570,481,5
15608541,498,1
15750671,512,6
15813659,594,7
15757867,570,10
15652914,721,7
15723818,453,4
15713819,562,3
15656484,682,4
15778515,748,3
15803840,729,9
15735339,663,4
15600392,735,8
15625740,627,3
15663817,713,5
15734461,562,2
15780142,632,2
15709920,479,2
15684248,658,7
15643158,598,9
15693902,597,2
15578307,512,6
15585379,704,2
15758510,474,6
15692918,604,10
15705301,683,6
15718231,537,0
15567991,794,0
15772650,732,9
15574795,495,2
15706036,552,10
15723856,602,3
15812920,607,5
15691287,675,0
15804797,443,3
15708650,727,2
15712777,482,4
15786469,686,1
15669219,588,3
15641004,605,10
15648067,583,1
15704014,738,7
15645136,744,1
15709604,781,2
15713637,699,2
15793901,639,2
15569759,583,4
15712930,587,1
15586504,694,9
15677317,570,4
15664270,692,6
15731519,511,5
15745623,788,4
15813862,526,7
15641934,749,9
15713043,691,6
15700749,481,6
15697567,752,4
15715414,658,6
15639530,679,2
15726058,754,7
15725665,679,10
15698872,633,2
15812184,674,1
15742609,600,2
15815043,645,8
15640648,698,6
15627203,508,10
15786196,555,3
15612095,751,9
15674368,738,1
15783477,706,8
15757559,595,7
15591036,577,3
15761241,578,8
15695078,699,3
15645744,826,5
15566988,656,7
15749300,556,2
15594340,569,4
15607065,765,9
15778089,544,2
15773723,588,9
15697035,740,8
15679668,850,7
15709861,766,4
15791958,849,6
15791030,612,0
15695339,517,0
15658813,645,7
15715709,696,4
15722533,716,3
15683118,590,9
15672798,656,7
15680112,473,7
15714575,742,8
15806808,834,8
15590637,721,7
15657535,590,10
15696141,516,7
15811947,850,0
15649024,748,9
15594928,798,4
15765532,612,6
15741719,540,3
15665629,719,7
15728917,598,6
15762993,796,5
15571193,579,0
15653521,850,7
15802220,599,6
15644132,724,9
15600832,508,9
15797919,773,2
15603743,526,1
15579714,542,7
15634295,470,1
15786680,805,5
15623499,548,9
15691823,672,5
15809279,773,8
15758039,614,6
15807163,537,10
15631639,704,6
15713770,586,3
15698167,677,0
15781710,558,7
15801296,634,7
15704378,655,9
15767891,619,6
15640667,662,4
15702145,705,7
15679738,527,8
15636634,630,7
15809227,850,2
15601811,668,10
15625494,573,9
15723737,680,3
15682955,758,2
15758856,597,7
15746065,580,10
15783865,622,5
15745455,638,4
15583033,640,4
15644212,644,0
15735688,753,6
15658577,629,10
15606887,775,5
15783026,701,2
15579892,708,7
15802088,521,10
15589323,636,9
15636395,529,5
15712772,757,3
15700937,767,5
15766659,525,5
15814033,759,1
15783007,520,1
15654183,738,3
15609899,548,4
15747323,535,9
15582591,615,4
15738835,850,7
15782404,487,2
15697480,731,7
15697045,726,9
15781234,609,2
15579891,714,4
15805690,694,7
15612139,786,0
15568834,698,6
15709917,601,3
15718843,769,1
15799494,850,3
15673439,646,5
15669011,659,9
15581388,487,8
15743153,740,2
15579787,686,4
15759966,612,5
15601045,655,8
15764021,617,1
15687218,674,4
15626452,711,5
15700964,624,7
15768887,597,5
15735358,682,4
15749472,775,8
15685872,727,1
15760851,629,6
15734588,684,0
15784594,549,1
15606435,593,2
15790247,536,9
15676433,707,6
15625905,592,0
15626414,703,6
15623220,723,4
15752857,452,1
15677908,552,4
15773013,633,0
15623972,479,9
15738627,768,6
15643392,742,4
15684868,668,9
15627854,707,3
15669253,754,7
15758023,544,5
15574558,718,8
15635256,762,7
15680399,772,2
15674720,691,7
15580249,502,0
15675431,563,6
15698285,676,4
15810775,576,2
15678173,629,4
15665222,625,8
15803908,628,9
15586039,471,5
15802570,811,5
15781451,504,3
15721019,687,3
15738588,660,2
15730657,548,4
15739292,609,9
15725945,659,2
15813159,526,8
15636820,725,8
15603880,519,1
15619494,562,9
15596992,482,7
15735025,535,3
15730759,561,9
15752912,661,7
15711316,771,2
15738785,545,7
15777896,850,2
15628963,601,3
15742126,712,7
15575623,589,10
15741652,600,8
15738884,642,4
15615050,575,9
15803005,570,5
15743498,532,9
15720463,796,2
15588695,833,6
15665802,642,6
15571144,655,10
15750731,736,9
15605134,617,0
15626044,762,3
15737910,703,5
15761076,507,3
15710105,581,3
15577402,593,9
15803337,648,9
15654372,462,1
15585867,596,2
15662488,627,5
15604813,494,7
15611644,627,0
15674928,850,2
15656100,632,5
15764293,490,1
15636423,715,7
15607629,679,8
15577313,619,3
15714493,465,6
15643359,736,7
15687913,501,7
15790935,535,5
15708693,759,2
15672016,819,1
15727605,533,4
15651144,632,2
15749401,686,9
15691874,687,9
15620735,667,4
15769781,699,8
15624611,497,8
15773071,780,6
15720371,652,3
15717984,477,9
15806407,652,4
15785042,488,8
15809302,572,1
15677550,755,1
15654096,779,10
15617320,693,3
15653065,530,7
15649112,738,3
15690526,690,2
15806945,611,9
15670066,643,6
15625761,632,8
15761525,727,10
15735080,508,2
15619537,550,5
15598162,754,3
15694300,759,4
15637235,794,8
15612444,549,3
15626457,671,0
15627995,756,5
15706128,632,1
15666430,579,8
15627385,748,5
15581323,488,7
15608109,710,7
15801942,619,8
15567431,773,2
15810167,657,7
15644501,579,10
15785290,542,9
15611157,709,2
15673837,617,3
15656822,568,5
15580560,769,1
15760641,608,1
15587584,503,4
15604146,608,8
15813974,731,3
15746986,850,4
15759741,591,4
15734892,579,4
15797194,570,10
15723786,709,9
15642726,611,3
15664339,775,4
15754526,699,6
15703037,618,5
15751412,704,3
15609558,835,5
15572408,714,3
15613923,581,4
15747000,592,3
15731781,551,7
15727198,689,2
15794273,604,0
15804950,514,7
15576304,698,5
15645200,581,2
15779627,573,0
15750755,449,8
15569654,850,3
15753079,612,5
15684995,690,8
15790763,599,2
15766458,498,1
15616221,497,4
15776124,802,7
15665811,644,9
15729804,714,10
15714062,690,9
15592197,522,3
15793116,502,7
15638231,730,2
15697678,590,6
15800412,458,9
15597610,553,6
15726634,479,1
15670866,693,2
15667462,707,10
15662574,636,1
15716926,807,10
15603554,513,0
15716800,582,2
15679429,694,0
15616122,777,8
15742172,598,9
15792305,762,6
15636016,588,3
15733138,663,5
15669741,777,7
15616954,592,4
15729238,631,1
15718242,725,1
15682914,850,2
15654274,540,6
15691457,674,2
15719649,553,3
15778897,630,1
15589437,466,3
15682369,613,6
15626507,558,1
15571995,775,1
15673333,698,8
15748752,608,1
15725302,670,4
15722083,591,8
15771442,633,4
15803633,678,1
15672185,590,3
15806486,705,0
15570895,608,10
15614520,682,8
15687492,596,3
15675337,395,5
15721047,578,1
15589017,547,4
15611186,609,1
15617301,774,9
15726046,712,2
15585748,585,9
15672826,666,10
15595162,708,8
15650026,513,1
15745826,445,3
15708610,690,9
15624471,850,6
15590097,537,7
15689328,705,9
15582154,670,5
15734626,652,1
15702806,696,9
15620756,747,6
15611331,511,1
15576935,743,2
15661275,532,3
15814940,642,9
15768471,554,6
15697391,604,3
15793346,602,3
15608338,757,9
15578546,491,4
15656921,850,4
15761340,521,5
15591135,726,2
15623219,596,8
15655229,850,7
15805884,637,9
15668289,690,2
15568562,689,8
15773276,633,4
15622801,555,8
15779886,563,7
15713673,494,1
15783083,534,9
15742824,696,7
15621550,535,1
15799480,600,0
15625247,807,1
15755241,714,2
15575679,590,7
15668235,614,3
15683183,766,6
15684592,557,4
15591169,788,4
15653455,648,2
15732563,726,7
15656471,773,9
15598510,583,4
15766427,565,5
15785342,705,9
15641595,685,4
15798429,741,8
15648136,658,9
15812482,575,3
15790810,844,10
15687421,559,9
15765643,725,6
15654878,450,7
15686835,738,9
15768340,642,3
15673599,618,5
15689096,590,0
15684294,735,2
15615828,550,8
15746012,729,0
15615797,743,5
15788494,555,8
15793856,667,3
15629545,790,7
15661198,727,2
15715117,744,6
15701074,629,8
15793046,619,4
15623744,634,8
15611329,608,6
15740428,507,1
15781534,536,4
15618243,730,1
15784161,583,8
15700325,644,8
15659064,790,8
15658364,807,1
15704340,581,10
15793455,627,6
15579777,850,3
15632345,754,4
15814468,551,1
15754820,637,8
15707505,699,8
15699507,542,7
15799600,640,1
15794472,553,3
15646632,741,9
15676353,598,8
15566312,660,5
15570414,618,4
15776743,647,9
15674637,491,3
15730418,652,2
15739972,650,9
15661591,413,1
15675585,416,0
15814750,629,8
15593454,678,4
15663421,527,6
15576196,743,5
15677324,683,9
15568742,536,9
15693764,663,0
15714260,646,2
15798200,707,2
15656627,602,5
15791111,635,2
15638269,597,2
15807473,503,1
15708534,524,5
15640686,700,5
15588904,692,9
15768763,562,2
15770543,679,7
15642162,603,1
15714046,720,3
15575060,797,5
15812040,594,6
15812073,529,7
15706810,606,1
15584090,621,7
15810807,513,9
15582033,753,3
15687607,605,9
15588406,574,7
15784099,726,5
15701352,611,3
15789371,593,4
15602845,466,2
15707918,741,0
15602812,684,2
15675888,550,9
15591822,593,9
15738501,601,9
15585907,676,5
15579040,556,10
15804211,719,3
15736126,850,0
15745399,649,2
15760749,509,7
15637118,684,4
15657829,806,8
15738497,729,4
15690695,683,9
15762351,689,1
15791172,672,1
15598982,602,5
15734765,739,4
15642912,618,2
15769516,674,9
15789379,762,6
15695103,790,6
15801924,754,8
15767804,729,6
15718039,606,0
15579994,616,8
15595037,772,9
15600720,652,8
15782608,743,5
15566894,793,3
15749123,743,7
15668943,746,2
15577423,627,5
15623102,713,6
15728012,678,3
15683363,540,1
15699335,615,3
15574369,415,5
15703167,628,8
15754874,700,4
15723216,623,2
15725094,623,4
15647974,679,3
15583371,632,1
15772559,790,10
15711251,514,1
15719212,491,5
15764927,753,3
15731412,693,6
15719170,679,1
15596011,529,9
15614834,619,3
15600510,680,6
15625706,693,2
15781409,834,6
15722583,636,6
15677243,538,5
15815070,566,5
15705899,597,0
15701522,711,9
15755978,606,10
15722090,615,6
15783526,589,1
15632125,606,5
15688395,582,4
15666975,710,4
15682211,467,1
15637411,749,1
15591512,564,2
15606855,730,6
15763683,678,4
15641782,540,7
15677184,767,6
15775042,615,4
15616630,583,5
15800233,850,5
15588419,651,10
15595557,798,8
15626143,695,2
15566030,497,5
15701412,739,4
15702464,549,4
15573348,850,9
15704160,648,5
15693704,679,6
15664752,606,8
15628292,850,4
15621195,619,3
15668629,719,2
15635197,640,5
15592761,710,5
15574283,580,2
15598097,550,9
15711352,841,3
15620751,760,2
15656717,687,6
15643121,753,5
15723671,661,9
15752846,699,7
15640852,617,5
15789313,595,4
15793688,669,9
15770405,613,5
15702561,782,9
15625964,582,5
15761364,679,9
15590286,611,2
15587978,455,6
15773242,621,1
15761053,596,2
15702095,585,1
15764253,742,6
15700801,850,6
15730590,738,1
15643916,619,8
15720636,628,4
15795429,487,7
15609254,513,9
15625141,563,7
15810898,803,2
15775797,607,7
15795246,628,9
15795275,521,4
15571869,669,4
15694143,686,10
15748231,700,4
15632185,663,1
15806249,671,4
15743293,651,1
15598157,728,4
15700946,574,7
15722692,464,3
15696506,604,9
15728823,836,10
15808851,511,9
15675231,518,8
15732299,756,4
15706269,489,8
15590078,622,9
15776985,652,6
15756743,625,7
15782364,521,3
15604093,546,4
15749328,697,1
15656322,571,3
15685564,748,5
15785831,591,7
15796218,814,1
15716218,709,3
15572735,433,2
15633840,781,0
15608760,656,4
15627848,683,7
15792029,620,6
15617331,637,3
15651740,525,5
15636407,793,5
15607526,638,1
15632576,520,4
15581505,641,5
15612207,840,1
15707242,504,5
15721937,686,0
15773852,533,4
15719778,577,1
15650538,445,7
15797475,720,3
15780359,643,4
15737104,652,0
15789936,663,2
15709523,525,0
15593425,662,1
15776725,724,8
15604706,581,1
15790958,685,4
15747534,595,10
15574237,588,8
15690332,647,3
15661290,785,9
15651883,794,6
15808905,823,5
15715532,687,4
15786078,850,9
15652401,496,7
15673074,527,6
15598744,576,6
15785975,525,7
15613180,727,8
15584229,671,9
15773804,625,5
15699515,643,7
15705313,707,2
15693817,539,5
15673790,498,7
15674868,696,0
15692110,758,7
15645904,685,6
15581332,655,1
15808544,747,3
15734948,601,7
15654531,477,5
15637774,558,5
15677141,586,2
15739578,850,6
15697360,505,2
15655213,591,8
15580872,761,1
15683213,554,10
15801188,774,6
15645029,771,5
15633181,792,6
15598259,673,9
15576000,765,6
15766047,748,2
15596339,422,3
15715199,568,5
15615938,502,3
15679991,524,7
15626135,689,1
15792934,661,8
15744046,606,8
15700826,678,1
15756301,636,3
15586517,647,5
15751297,732,5
15710365,646,0
15679307,559,1
15610753,581,3
15811036,565,7
15610912,657,6
15619932,847,7
15746199,558,6
15584967,596,6
15734365,579,5
15726960,741,3
15665177,613,3
15779915,694,5
15729110,729,7
15575399,480,1
15678374,666,5
15792679,575,2
15668767,850,3
15761886,740,4
15583076,588,6
15815615,681,5
15591942,611,7
15724924,589,6
15762123,717,1
15567893,556,3
15648989,850,4
15662021,685,2
15691627,713,8
15731751,437,1
15635277,605,7
15655252,758,10
15803941,600,10
15714380,827,5
15666559,608,8
15799998,608,8
15703763,554,7
15795640,683,1
15780056,660,4
15777873,628,5
15584749,668,4
15765258,776,5
15623346,820,4
15614054,665,1
15766185,850,4
15667632,703,7
15599024,506,8
15798709,588,3
15741921,622,8
15793671,606,5
15797900,517,9
15667932,758,10
15795933,677,3
15660403,827,0
15736299,729,8
15759034,654,2
15724663,654,5
15594556,619,8
15737169,642,8
15632472,472,1
15722813,470,4
15588450,633,8
15736717,602,7
15680683,640,5
15710316,454,5
15746333,562,3
15606861,636,8
15641285,621,3
15662908,795,7
15814267,550,6
15614923,630,7
15579223,573,8
15651389,561,8
15677087,662,5
15665784,637,9
15576706,651,9
15615473,646,2
15587299,567,3
15655389,638,1
15784491,725,6
15809999,709,3
15681115,787,10
15629390,653,7
15792668,661,7
15583863,681,8
15681878,436,3
15782875,663,5
15732235,662,0
15735909,607,8
15653448,754,7
15587647,850,0
15701037,578,2
15727499,666,3
15724838,599,4
15666711,586,0
15588933,825,3
15763111,808,10
15805676,515,4
15586674,663,5
15744553,444,2
15776629,650,4
15647207,609,7
15715638,824,3
15750602,662,5
15766810,699,2
15756625,752,8
15639552,603,8
15633213,628,8
15610416,745,9
15715208,804,10
15619608,454,10
15628697,631,9
15643826,503,4
15718588,548,9
15709741,668,4
15723318,619,0
15717328,842,4
15771299,707,1
15706223,715,2
15612358,573,9
15769191,509,8
15618816,670,2
15730810,613,9
15783463,678,1
15616213,555,9
15611287,777,4
15786454,552,3
15768682,640,3
15766172,541,3
15637646,756,10
15653404,684,9
15690546,618,2
15735636,604,2
15605424,624,7
15568449,661,7
15688085,627,3
15683483,812,3
15659567,473,9
15766667,717,2
15624975,693,1
15660878,705,1
15586557,661,5
15746183,573,4
15631457,639,5
15754053,718,7
15645839,570,6
15689955,461,7
15593510,638,5
15654964,608,7
15594039,599,6
15625929,762,7
15815295,662,2
15621818,747,7
15652700,539,6
15636860,625,4
15569432,656,9
15751455,469,5
15800583,621,8
15770214,754,7
15613463,679,6
15587066,535,2
15693752,487,2
15714874,850,3
15657809,585,10
15651955,603,4
15570912,728,9
15640266,621,5
15652069,833,1
15596074,502,10
15800268,825,6
15809847,668,0
15599074,487,6
15599591,600,7
15776096,606,3
15611669,623,7
15694098,575,9
15713347,577,6
15713094,651,8
15811978,693,2
15799925,800,6
15692575,760,6
15743149,711,8
15776947,637,8
15700656,662,9
15594515,568,7
15787884,692,7
15577988,614,1
15795586,478,1
15677739,562,6
15720134,709,9
15688868,684,5
15642996,546,9
15771222,779,5
15605059,576,3
15568088,481,3
15665943,445,6
15795571,606,0
15662243,559,5
15593128,608,10
15589739,698,3
15787602,568,5
15685019,528,3
15704209,802,7
15605264,669,0
15708265,581,10
15740264,640,9
15615477,529,1
15727361,547,1
15760216,718,10
15806134,707,9
15601351,735,9
15669262,765,9
15696989,469,8
15688498,594,2
15686964,675,10
15625035,703,8
15618391,810,6
15591344,715,6
15605455,664,9
15680804,850,6
15768282,724,6
15685826,563,7
15793491,714,3
15797787,614,1
15611171,740,1
15601627,587,8
15734085,465,5
15809309,689,5
15809462,656,3
15634628,579,1
15775678,716,1
15579526,551,1
15779103,527,9
15738715,600,4
15593943,685,1
15754574,738,5
15737814,622,2
15670889,528,1
15629299,546,1
15771569,576,4
15811927,733,3
15785654,727,6
15665524,605,5
15736287,586,9
15765732,564,6
15797381,593,3
15598536,736,0
15664506,675,8
15575619,656,1
15587394,462,4
15654457,685,2
15762793,850,0
15658067,636,3
15642816,850,7
15693088,628,9
15793883,798,3
15665283,610,7
15680421,591,10
15695148,614,9
15636592,651,0
15772618,665,7
15724453,570,2
15565878,631,3
15609160,586,1
15678460,691,9
15662571,639,8
15606849,698,1
15670738,733,2
15662641,850,8
15727539,618,4
15651020,473,6
15673877,490,1
15760865,754,7
15705009,649,8
15657540,578,5
15707441,690,8
15694765,610,6
15649086,596,7
15650488,492,6
15760924,575,2
15700263,569,2
15806922,674,4
15637522,507,0
15636548,457,7
15566891,584,3
15627185,744,6
15754012,687,1
15627514,688,3
15661433,519,5
15610653,733,5
15667002,666,5
15709199,511,1
15710087,705,3
15679884,544,10
15784180,564,7
15808849,702,7
15751549,658,2
15588235,654,8
15640418,649,4
15721116,597,0
15599084,782,7
15773394,644,3
15625713,679,7
15766417,678,2
15622578,806,5
15799924,668,1
15618363,659,9
15637138,660,1
15781665,601,5
15804853,781,0
15651627,628,1
15680685,751,3
15808930,531,1
15570970,647,9
15679961,708,7
15705458,550,2
15750396,670,1
15679928,592,2
15711181,589,4
15698324,725,4
15807433,570,9
15636590,575,1
15628950,501,6
15617206,431,8
15603741,719,4
15742607,850,7
15747821,554,6
15612043,418,7
15809558,715,7
15803750,750,3
15704681,766,2
15667392,652,6
15738889,658,8
15598838,659,1
15579109,574,5
15799042,611,7
15697042,738,8
15696605,571,4
15802274,686,7
15596808,679,4
15705403,617,3
15732903,673,7
15581968,745,1
15683892,677,3
15595447,613,8
15569249,576,6
15656188,584,5
15689661,663,6
15644934,466,9
15721793,510,7
15687413,619,6
15761286,696,7
15658240,554,9
15706232,595,9
15583394,659,8
15715643,662,8
15644856,556,2
15785488,701,9
15711571,587,5
15778604,571,7
15751180,539,7
15748360,644,10
15770039,572,4
15685096,753,4
15669501,706,5
15622631,588,8
15586699,825,9
