CustomerId,CreditScore,NumOfProducts,HasCrCard,IsActiveMember,Exited
15616530,638,1,0,0,1
15632344,792,2,1,0,0
15744979,666,1,0,1,0
15745433,716,2,0,0,0
15683657,594,1,1,0,0
15718572,600,2,1,1,0
15665783,565,2,1,1,0
15652782,678,2,0,1,0
15707025,648,2,1,1,0
15647807,642,1,1,0,0
15718281,706,2,1,1,1
15660571,668,1,1,1,0
15727857,635,2,1,0,0
15639252,603,2,1,1,0
15628144,635,1,0,1,0
15683560,642,2,1,0,0
15653275,785,2,1,0,1
15622182,628,2,1,0,0
15613962,499,2,0,1,0
15618437,567,2,0,1,0
15783338,449,1,1,1,0
15764491,701,2,1,1,0
15712960,613,1,0,1,0
15688157,683,2,1,1,0
15579287,581,2,0,1,0
15570931,620,1,0,0,1
15615177,561,1,1,1,0
15809906,558,2,1,1,0
15652169,642,1,0,1,0
15649450,805,2,1,0,0
15777179,687,2,0,1,0
15803538,695,3,1,0,1
15610936,562,2,1,0,0
15590094,613,2,0,0,0
15572706,589,1,1,0,0
15634564,593,1,1,1,0
15684296,714,1,0,1,0
15702293,588,2,1,1,0
15642099,679,2,1,0,0
15773273,730,1,1,1,0
15613337,833,2,1,1,0
15800482,586,2,1,1,0
15732644,567,2,1,0,1
15713426,637,1,1,0,1
15640789,711,1,1,0,0
15598892,828,2,0,0,0
15606436,500,2,0,0,0
15751227,807,1,0,0,0
15812365,850,1,1,0,0
15616088,782,1,0,1,0
15803886,629,1,1,1,0
15587311,582,2,0,1,0
15617401,468,2,1,0,0
15775886,670,1,1,0,1
15807305,805,1,0,0,0
15761717,720,2,1,0,0
15628008,781,1,0,0,0
15583755,592,1,1,1,0
15661409,542,1,1,1,1
15774250,532,1,1,0,1
15681476,520,1,0,1,1
15654870,759,2,1,1,0
15790448,473,1,1,0,0
15785326,639,2,1,0,0
15592854,705,1,0,1,0
15617486,530,1,0,0,1
15806796,516,1,1,1,0
15644699,850,2,1,0,0
15622305,746,2,1,1,0
15608209,622,2,1,0,0
15626898,743,1,0,0,0
15644297,732,1,1,1,0
15731569,850,2,1,1,0
15582149,850,2,1,1,0
15802483,686,2,1,1,0
15686999,556,2,1,0,0
15772479,673,2,0,0,0
15778884,809,2,1,1,0
15623630,634,1,0,1,1
15774316,630,2,1,1,0
15695097,564,2,0,0,0
15645404,625,2,1,0,1
15750574,677,2,1,1,0
15636812,583,1,0,0,0
15712068,592,1,0,1,0
15652030,637,1,1,0,1
15577398,850,1,1,1,0
15756848,633,1,0,1,0
15806929,751,1,1,1,0
15656005,592,1,1,0,0
15722632,716,1,1,1,1
15794356,641,2,1,1,0
15659656,849,1,0,0,0
15588341,647,1,0,1,0
15709142,608,2,1,0,0
15627042,555,2,1,0,0
15627517,497,1,0,0,0
15803032,599,1,0,0,0
15665129,545,2,0,1,0
15628272,774,1,1,0,0
15678206,464,1,1,0,0
15678427,696,2,1,1,0
15678067,667,2,0,0,0
15793331,812,2,1,0,0
15699532,516,2,0,1,0
15605827,645,2,0,0,0
15643635,664,1,0,0,0
15787710,427,2,1,0,0
15614137,685,2,1,0,0
15754494,585,1,1,0,0
15713440,519,3,1,1,1
15803479,708,2,0,1,0
15709639,717,1,1,1,0
15601719,465,1,1,0,0
15772482,829,3,1,0,1
15591489,826,1,0,0,0
15629002,747,2,1,1,0
15798053,707,2,1,0,0
15753895,590,2,0,0,0
15595426,603,2,1,1,1
15645815,615,2,1,1,0
15632848,634,1,1,0,0
15703068,716,2,1,1,0
15791513,647,1,1,1,1
15587210,591,1,1,0,0
15793803,574,1,0,0,0
15787756,467,2,1,0,1
15723437,701,2,1,1,0
15702715,747,2,1,1,0
15809872,650,1,1,0,0
15644295,731,1,1,1,0
15778694,638,2,1,1,0
15759555,569,2,1,0,0
15631406,459,1,1,0,0
15616676,632,1,1,0,1
15771154,683,2,1,1,0
15669491,850,1,1,1,0
15697691,512,1,1,1,0
15665180,616,1,1,0,1
15752588,664,2,1,1,0
15743051,694,1,1,1,0
15571873,655,1,1,1,0
15679743,607,1,0,1,0
15769412,684,2,0,0,1
15775124,763,2,1,1,0
15732113,671,1,0,1,0
15578141,592,1,1,1,1
15595874,666,2,1,0,0
15755642,667,2,1,1,0
15576526,850,2,0,1,0
15792489,622,2,1,0,0
15733705,577,2,0,1,0
15807221,555,2,0,0,0
15573045,547,2,1,1,0
15756824,613,2,1,0,0
15773520,672,2,1,1,0
15627439,624,2,0,1,0
15701439,698,4,1,0,1
15785352,606,1,0,0,1
15616525,720,1,0,0,0
15717489,835,1,1,0,1
15795737,771,2,1,1,0
15693877,811,2,0,0,0
15576111,734,1,1,0,0
15595713,548,1,1,1,0
15808868,652,3,0,0,1
15708193,707,2,0,0,0
15697801,605,2,1,1,1
15770121,623,1,1,0,0
15800524,686,1,1,0,0
15686236,525,1,1,0,1
15659807,657,1,1,1,0
15736078,730,1,1,0,1
15620836,816,2,1,0,0
15698184,484,2,0,0,0
15717643,728,2,1,1,0
15776596,730,1,1,0,1
15814757,477,2,0,1,0
15812607,663,1,1,1,1
15663888,549,2,1,0,0
15748882,714,2,1,0,0
15690829,430,1,1,0,1
15695819,504,2,1,0,0
15696834,530,2,0,0,0
15797710,619,1,0,1,0
15700654,617,2,1,0,0
15583764,791,1,0,0,0
15688849,609,3,1,1,1
15661473,780,1,1,0,1
15601030,777,1,1,1,0
15789557,817,1,1,1,0
15745250,850,1,0,0,1
15590349,732,1,0,0,1
15741693,693,1,1,1,0
15618446,576,2,1,1,0
15766552,643,2,0,0,0
15668775,757,1,1,0,0
15757895,569,1,0,1,0
15774551,772,1,1,1,0
15684011,576,1,0,1,0
15736146,608,1,1,1,0
15656286,794,2,0,0,0
15774847,593,1,0,0,0
15619340,597,2,1,0,0
15815656,541,1,1,1,1
15623357,692,1,0,1,0
15601324,697,2,1,1,0
15715510,768,2,1,1,0
15663770,802,1,1,1,0
15779267,584,2,1,0,0
15597957,614,2,0,1,0
15584620,850,1,1,0,1
15750772,671,1,0,1,0
15706557,626,2,1,0,1
15594391,770,1,0,0,1
15661656,633,2,1,1,0
15631217,663,1,0,1,0
15588955,581,3,1,0,1
15758252,561,2,0,1,0
15740223,479,3,1,0,1
15805413,769,2,1,0,0
15635116,659,1,1,0,1
15764892,590,2,1,1,0
15795936,560,2,1,0,0
15655232,437,2,1,1,0
15640133,661,2,1,0,0
15751524,677,1,1,0,0
15670552,560,1,1,0,0
15623966,578,2,0,1,0
15752193,421,1,1,1,0
15607269,492,2,1,1,0
15700752,545,2,1,1,0
15777901,640,1,1,0,1
15639117,624,1,1,0,1
15720203,577,1,1,0,0
15586236,704,3,1,1,1
15676645,523,2,1,1,0
15715988,793,2,1,1,0
15603749,564,1,1,1,1
15608956,711,1,0,0,0
15733872,791,2,0,0,1
15666982,629,1,1,0,0
15602647,729,1,1,1,1
15623063,651,1,1,0,1
15682928,695,1,1,1,0
15729246,847,2,1,1,0
15588928,704,2,1,1,0
15803352,613,2,1,1,0
15607485,692,2,0,0,0
15656249,720,2,1,1,0
15761783,577,1,1,1,0
15716605,710,2,1,0,0
15757425,716,2,1,1,0
15603096,410,1,0,0,1
15588580,584,1,1,1,0
15770539,792,1,1,1,0
15572022,605,1,0,1,0
15571843,486,1,1,0,0
15752502,615,1,0,1,0
15609058,676,1,0,1,0
15775108,571,2,0,1,0
15708904,850,1,0,0,0
15600086,717,1,1,1,0
15814675,642,1,1,0,1
15572777,780,1,1,1,0
15585106,492,2,1,0,0
15738936,760,2,0,1,0
15750970,500,1,1,1,0
15725772,654,2,1,1,0
15692106,606,3,1,0,1
15791533,367,1,1,0,1
15715715,799,2,1,1,0
15785576,434,1,1,0,0
15798834,719,1,0,0,0
15744127,641,2,1,0,0
15637427,461,2,1,1,0
15576990,790,1,1,0,0
15615352,588,2,0,1,0
15647333,621,1,1,0,0
15572050,768,1,1,1,1
15581370,681,2,1,0,0
15813503,606,2,1,0,0
15769783,542,1,1,1,0
15793135,713,1,1,1,0
15599182,597,2,1,1,0
15689517,635,1,1,0,0
15641366,599,1,0,1,1
15588859,496,2,1,0,1
15732293,759,2,1,1,0
15568032,757,3,1,0,0
15623525,564,1,1,1,0
15606601,561,2,1,0,0
15800811,702,1,0,1,0
15610711,678,1,0,0,0
15809654,707,2,1,1,0
15576077,610,1,0,1,0
15643378,744,1,1,1,0
15566790,598,2,0,1,0
15774402,562,1,0,1,0
15694641,621,2,1,1,0
15605916,659,1,1,0,1
15812356,722,2,0,1,0
15644179,606,2,1,0,1
15771674,603,2,1,0,0
15623314,506,1,1,0,0
15613292,715,2,1,0,0
15813871,690,2,1,0,0
15759480,644,1,1,1,0
15587712,589,1,1,0,0
15671165,592,1,1,1,0
15620746,632,1,1,0,0
15706537,577,1,0,1,0
15589312,588,1,0,0,0
15741180,617,1,1,1,0
15733888,668,1,1,0,1
15798532,810,2,0,1,0
15577359,767,1,1,0,1
15614936,718,1,0,1,0
15747647,589,2,1,0,0
15588566,778,2,1,1,0
15570141,724,1,1,0,0
15800793,477,1,1,0,0
15572415,580,2,1,1,0
15635125,566,2,1,1,0
15636551,711,2,1,0,0
15600912,706,2,1,1,0
15768476,703,2,1,1,0
15650266,679,2,1,1,0
15621004,603,1,1,0,1
15748352,598,1,0,1,0
15788920,836,2,1,0,0
15743236,687,1,1,0,1
15637717,704,2,1,1,0
15635500,605,1,0,1,0
15634792,516,2,0,1,0
15607560,572,2,1,1,0
15727177,557,1,1,0,1
15774358,443,1,1,0,1
15791304,604,1,1,1,0
15603328,483,1,1,1,0
15804937,702,2,0,0,0
15804142,670,2,1,0,1
15608845,804,1,1,0,0
15702434,850,2,1,0,0
15632609,554,1,1,0,0
15603550,588,2,1,0,0
15755239,758,2,1,1,0
15670528,787,1,1,0,1
15732704,582,2,1,0,0
15589019,633,1,1,1,0
15677796,766,1,1,0,1
15760177,564,1,1,1,0
15636595,602,2,0,1,0
15737275,649,1,1,1,0
15672905,679,2,1,1,0
15753955,639,2,0,0,0
15708504,790,1,1,1,1
15592451,565,2,1,0,0
15790455,478,1,0,1,1
15572174,825,2,0,1,0
15656330,528,1,1,1,0
15569626,577,1,1,1,0
15608726,663,2,1,1,0
15637366,505,2,1,1,0
15778049,633,1,0,0,0
15727421,586,2,1,1,0
15688865,850,2,0,0,0
15751032,629,2,0,0,0
15734737,744,2,1,1,0
15746515,750,3,1,1,1
15664311,637,1,1,1,0
15708139,575,1,1,0,0
15768574,671,1,1,1,0
15738018,571,2,0,0,0
15699753,590,1,1,0,0
15703199,619,1,0,0,0
15627830,640,1,0,1,0
15570855,670,2,1,1,0
15772503,737,2,1,0,0
15584453,555,2,0,1,0
15710111,742,2,0,0,0
15618562,618,1,1,0,1
15706764,560,2,1,0,0
15798737,654,2,1,0,0
15712608,787,2,0,1,0
15636736,611,2,0,1,1
15703544,559,1,1,0,0
15815645,481,2,1,1,0
15705739,753,1,1,0,0
15709643,675,3,1,0,0
15669805,748,1,1,0,0
15737489,610,1,0,0,0
15775131,580,2,0,1,0
15765283,624,2,1,0,0
15628715,709,2,1,1,0
15813283,605,1,0,0,0
15745716,706,2,0,1,0
15598485,567,1,1,1,0
15696552,747,2,1,0,0
15754569,664,2,1,1,0
15701741,711,1,1,0,0
15572631,609,1,0,1,0
15636069,632,1,1,0,0
15682467,725,1,1,1,0
15790744,850,2,1,0,0
15625023,682,1,0,1,0
15731267,797,1,1,0,0
15742879,668,1,1,1,0
15757015,783,1,1,0,0
15770711,766,1,0,1,0
15569430,704,2,1,0,0
15617304,722,2,1,1,0
15704466,692,2,1,0,0
15664681,584,2,0,0,0
15605534,644,1,0,0,1
15792473,598,3,0,1,1
15802625,733,1,1,1,0
15766017,615,1,1,1,1
15762172,850,2,1,0,0
15728333,521,1,1,1,0
15792868,675,2,1,0,0
15605698,746,3,1,1,1
15777060,770,1,1,0,1
15626243,618,1,1,1,0
15719898,556,2,1,1,0
15599976,749,2,1,0,0
15752809,702,1,1,0,0
15589698,555,1,1,1,1
15609977,587,1,1,0,0
15750121,639,1,1,0,0
15734177,643,2,1,1,0
15781347,600,2,1,1,0
15592025,651,2,1,1,0
15670163,666,2,0,0,0
15765402,520,1,0,0,0
15624343,650,1,0,0,0
15602354,564,1,1,0,0
15579183,586,2,1,1,0
15584899,617,2,0,1,0
15723658,712,2,1,0,0
15803965,654,1,1,1,0
15682489,605,2,1,0,0
15813645,491,1,1,1,0
15766787,707,2,1,1,0
15687171,638,1,1,0,0
15690744,683,2,1,0,0
15707974,815,1,1,0,0
15673084,645,1,0,1,0
15814772,645,1,0,1,0
15743709,683,1,1,1,0
15610343,705,2,1,1,1
15737414,647,1,1,0,0
15788480,786,1,0,0,1
15568519,534,2,1,0,0
15792453,602,1,1,1,0
15658100,695,2,0,1,0
15695197,553,2,1,0,0
15749807,516,2,1,0,0
15773876,655,2,1,0,0
15591698,849,1,1,0,1
15712813,520,3,0,1,1
15763898,568,2,1,1,0
15793324,695,3,0,1,0
15757759,807,3,1,0,1
15796230,642,3,1,1,1
15611729,703,1,1,1,1
15709531,556,1,1,0,0
15650751,585,2,1,1,0
15641413,587,2,1,0,1
15753840,524,1,1,1,1
15669994,556,2,1,0,0
15695301,504,1,1,1,0
15792004,731,2,1,0,0
15603035,651,2,1,1,0
15717286,675,1,1,0,1
15577107,657,3,0,1,1
15754747,686,2,0,1,0
15705676,690,2,0,0,0
15751912,567,2,0,1,0
15677336,557,1,1,0,1
15684395,446,1,1,1,1
15659949,850,2,1,0,0
15812422,637,2,0,1,0
15806941,499,2,1,1,0
15637690,622,1,1,0,1
15632882,684,2,1,1,1
15807107,612,1,1,0,0
15661034,813,1,0,0,1
15811958,850,2,0,0,0
15785167,795,2,0,0,0
15646720,628,3,1,0,1
15658614,565,2,1,1,0
15704657,601,1,1,0,1
15567147,802,2,1,1,0
15701319,614,2,1,1,1
15745266,434,1,0,1,1
15650437,522,2,1,1,0
15764314,550,2,1,0,0
15612594,599,2,1,1,0
15593501,493,2,1,0,0
15804150,755,2,1,1,0
15649297,605,2,0,1,0
15641110,708,1,1,0,0
15660608,699,1,1,0,0
15806570,763,1,1,0,1
15715345,743,2,1,0,0
15755521,660,2,0,1,1
15579074,619,1,1,1,0
15641158,739,1,1,0,1
15752507,769,1,1,0,1
15597983,692,1,1,1,0
15586069,560,1,1,0,0
15655082,607,3,1,0,1
15720155,630,1,0,1,1
15582116,767,2,1,0,1
15749365,543,2,0,1,0
15632069,776,2,1,0,0
15663134,535,2,1,1,1
15766683,549,1,0,0,1
15707219,844,2,0,1,0
15709232,586,2,1,1,0
15801351,583,2,1,0,0
15578747,701,1,0,1,0
15675626,726,1,0,0,0
15583736,829,2,1,0,0
15590011,749,1,1,1,0
15609913,743,1,1,0,0
15719479,619,2,1,1,0
15575147,699,1,1,0,1
15597309,749,2,0,0,0
15648367,600,2,1,1,0
15758031,760,1,0,1,0
15751771,528,1,0,1,0
15689288,630,2,1,0,0
15731026,683,2,1,0,0
15775809,677,1,0,1,0
15743076,669,1,1,1,0
15658258,693,1,1,0,0
15756321,612,1,0,0,1
15706799,719,1,0,0,1
15775703,702,1,1,1,1
15642636,755,1,1,1,0
15704651,514,2,0,0,0
15806771,753,2,1,0,1
15566735,548,2,1,1,0
15681671,850,2,1,1,0
15775949,612,1,1,1,0
15586752,628,1,1,1,0
15582519,479,1,0,1,1
15658233,724,1,0,1,0
15755330,512,1,0,1,1
15605072,638,1,1,1,1
15617538,834,2,0,0,0
15591428,781,2,0,0,0
15692142,707,1,1,1,1
15692931,670,1,1,1,0
15781127,663,1,1,1,0
15677136,624,2,0,0,0
15677828,598,2,0,0,0
15567897,619,1,1,1,0
15793641,792,2,1,1,0
15678333,683,2,1,0,0
15630511,691,2,1,0,0
15792627,765,1,1,1,0
15717191,508,2,1,1,1
15625716,637,1,0,1,0
15710053,667,2,0,1,0
15580043,575,1,1,1,0
15601410,744,3,1,1,1
15684669,567,1,1,0,1
15619083,502,2,1,1,0
15692207,609,2,1,1,0
15730705,715,1,1,0,0
15749688,541,2,0,0,0
15728542,850,2,1,1,0
15760063,595,2,1,1,0
15658982,650,3,0,1,1
15758769,625,1,1,0,0
15778481,817,1,1,1,0
15661162,526,1,1,0,1
15568164,850,2,1,1,0
15601569,598,1,1,0,1
15772383,613,1,0,0,0
15667456,709,2,1,1,0
15672983,678,2,1,0,0
15799534,720,2,1,1,0
15582847,662,2,0,1,0
15612478,525,3,1,0,1
15709621,662,2,0,1,0
15802009,770,2,1,1,0
15698816,721,1,1,1,0
15574830,633,2,1,0,1
15603082,701,2,0,0,0
15685947,556,2,0,1,1
15643048,639,2,0,1,0
15807568,632,2,0,0,0
15597591,456,1,1,1,0
15747558,729,2,1,0,0
15756655,632,2,0,0,0
15589949,433,1,1,0,0
15601012,802,1,1,0,1
15724269,670,2,1,1,0
15567506,738,2,1,1,1
15791877,706,2,1,1,0
15794360,592,2,1,0,1
15686538,522,2,0,1,0
15585985,746,1,1,0,1
15699257,651,2,1,0,0
15804104,494,2,0,1,0
15727619,753,3,1,0,1
15740237,671,1,0,0,0
15801436,696,1,0,0,1
15705735,577,2,1,1,0
15649359,587,2,0,1,0
15624892,712,2,1,0,0
15784918,498,2,0,1,0
15584785,660,1,1,0,0
15797197,678,2,1,0,0
15574858,530,2,1,1,0
15794101,559,2,0,1,0
15743245,624,1,1,0,1
15791535,592,1,0,0,0
15605215,767,2,0,1,0
15771749,653,2,1,1,0
15616833,678,2,1,1,0
15750728,586,1,1,0,0
15769353,550,1,0,0,1
15770091,643,2,1,0,0
15716420,612,1,1,1,0
15740602,674,1,0,1,0
15796071,657,1,1,0,0
15811389,724,2,0,1,0
15783875,500,2,1,0,0
15671800,688,2,1,1,0
15677288,599,1,0,0,1
15633525,631,2,0,1,0
15634606,634,2,1,1,0
15579207,545,1,1,0,0
15619892,644,2,1,0,0
15567778,690,1,1,1,1
15711750,711,2,1,1,0
15751084,712,1,1,1,0
15768945,627,1,1,1,0
15586931,694,1,1,1,0
15636353,534,2,0,0,0
15623858,603,1,0,0,0
15703354,808,1,1,0,0
15663987,723,3,1,0,1
15780805,585,2,1,0,1
15768566,706,2,1,1,0
15643229,671,2,1,1,0
15754940,597,1,0,1,1
15676576,646,1,1,0,0
15800068,801,2,1,1,0
15648030,731,2,1,0,0
15668594,620,1,1,1,0
15728709,484,2,0,0,0
15724181,647,2,1,1,0
15647546,688,2,0,1,0
15702601,680,2,0,1,1
15567725,689,2,1,1,0
15674179,513,1,0,0,0
15686957,553,2,1,0,0
15607690,689,2,0,0,0
15806546,517,1,1,0,0
15632850,731,2,1,1,0
15709016,687,1,0,0,1
15638068,507,2,1,0,0
15749345,468,1,1,1,0
15791321,682,1,1,0,0
15699095,603,1,1,1,1
15638329,522,1,1,1,0
15575445,629,1,0,0,0
15752622,729,1,0,1,0
15774507,574,1,1,0,0
15570857,677,2,1,1,0
15599386,627,1,1,1,0
15744913,788,1,1,1,0
15647292,697,1,0,0,1
15728838,578,1,1,0,1
15584704,519,1,1,0,0
15749068,632,1,1,0,1
15622985,679,1,0,0,1
15587676,699,1,1,1,0
15779496,615,2,0,1,0
15733460,622,2,1,1,0
15711457,755,1,0,1,0
15795290,767,1,1,0,0
15611223,752,2,1,0,0
15794159,633,1,1,1,0
15780677,717,2,1,1,0
15690175,585,2,0,0,0
15722599,751,2,0,0,0
15569976,754,1,1,1,1
15707011,495,1,1,0,0
15702277,650,1,0,1,0
15801915,529,1,1,0,0
15580213,585,2,1,0,0
15637947,668,1,0,1,0
15715888,591,1,0,1,0
15732967,731,2,1,1,0
15737047,754,1,1,0,1
15694039,650,2,1,0,0
15649457,588,2,0,1,0
15742809,712,1,1,0,0
15637829,691,2,0,1,0
15633194,771,4,1,1,1
15611635,678,1,0,1,0
15638774,719,2,1,0,0
15722037,610,1,0,1,0
15672930,722,2,1,0,0
15668774,758,1,1,0,1
15780966,709,2,0,0,0
15659694,634,2,1,1,1
15624424,678,2,1,1,0
15708713,633,2,1,1,0
15755405,710,1,1,0,1
15647570,640,1,0,0,0
15684348,656,2,0,1,0
15702541,551,1,1,0,1
15646942,786,2,0,0,0
15748920,561,2,1,1,0
15694581,807,2,1,1,0
15643215,602,2,0,0,0
15649060,727,2,1,0,0
15774258,678,2,1,1,0
15731553,730,2,1,0,0
15617029,596,2,1,0,0
15780716,686,2,1,1,0
15577018,684,1,0,0,0
15809515,797,1,1,0,0
15789924,658,1,1,1,0
15725076,653,2,1,1,0
15672481,641,2,1,0,0
15574115,656,2,1,1,0
15661830,750,2,1,1,0
15665879,768,2,0,1,0
15673820,568,2,1,0,0
15747772,706,2,1,0,0
15666197,430,1,1,0,0
15773639,745,1,1,0,0
15581893,747,1,0,1,1
15672447,657,1,0,1,1
15777830,639,2,0,0,0
15713890,704,2,0,1,0
15577598,651,2,1,0,0
15786042,706,2,1,0,0
15753462,632,2,0,1,0
15759690,751,2,1,1,0
15801414,767,2,0,0,0
15656141,741,1,0,1,0
15608701,651,1,1,0,1
15582892,601,1,1,1,1
15632967,520,2,1,1,0
15587573,626,2,0,1,0
15654891,811,2,1,1,0
15611365,730,1,0,0,0
15749103,604,1,0,1,1
15810203,499,2,1,0,0
15813660,754,1,0,1,0
15605673,716,2,0,0,0
15669282,636,1,0,0,0
15792726,470,2,1,1,0
15593241,444,2,1,1,0
15683053,809,1,1,0,1
15632736,850,2,1,1,0
15731865,637,2,1,0,0
15760450,512,2,1,1,0
15787204,774,1,0,0,0
15650454,641,2,1,1,0
15573730,586,2,1,0,0
15705050,611,2,1,1,0
15791342,660,1,1,1,0
15684316,532,2,0,0,1
15700540,557,1,0,0,0
15770631,730,1,1,1,0
15790594,535,2,0,1,0
15604020,773,1,0,1,0
15637599,510,1,1,0,1
15736578,539,1,1,1,0
15666332,690,2,1,1,0
15727291,821,2,1,0,0
15785920,687,2,1,1,0
15658987,557,2,1,1,0
15687719,532,2,0,1,0
15799641,540,2,1,0,0
15758702,705,2,1,1,0
15689526,542,2,1,0,1
15586848,706,2,1,0,0
15707637,765,1,1,0,1
15719426,529,2,1,1,1
15639265,714,1,1,0,0
15576124,582,1,1,0,0
15757829,609,2,1,0,0
15633227,518,1,0,0,0
15753092,791,1,1,1,1
15782939,747,1,1,0,1
15746338,565,2,1,1,0
15590676,735,1,1,0,0
15599329,697,4,0,1,1
15783097,813,1,1,0,0
15597885,772,2,1,1,0
15597467,606,2,1,1,0
15724764,667,2,0,0,0
15778418,637,1,1,1,1
15684769,542,1,0,1,0
15756167,762,1,1,1,0
15632439,698,2,0,1,0
15755138,850,2,1,1,0
15659092,621,2,1,0,1
15742116,671,2,0,0,0
15801994,775,2,1,0,0
15647572,504,1,1,1,0
15644551,751,2,1,0,0
15709135,691,2,0,0,0
15684469,841,1,1,0,0
15627637,709,2,1,0,0
15667093,673,1,1,1,0
15690589,541,1,0,1,0
15595350,661,2,1,0,0
15777586,784,2,1,0,0
15804064,742,1,1,1,0
15717770,850,1,0,0,1
15754443,443,1,1,0,1
15776939,778,2,1,0,0
15713517,529,2,1,0,0
15683522,678,1,1,1,0
15673995,516,1,1,0,0
15771054,469,2,1,0,0
15578788,786,2,0,0,0
15737408,703,1,1,0,0
15750837,579,1,0,1,0
15576022,565,2,0,1,0
15635502,443,1,1,0,0
15627298,589,2,1,0,1
15811415,691,2,1,1,0
15645059,711,2,0,0,0
15689671,775,1,1,1,0
15718667,621,1,1,0,0
15803202,350,1,1,1,1
15593683,668,2,1,0,0
15703394,633,2,1,0,0
15570289,697,1,1,0,1
15567437,734,1,1,1,0
15711687,434,1,0,1,0
15656592,646,2,1,1,0
15634373,764,2,0,1,0
15769125,727,2,0,1,0
15711386,724,2,0,1,0
15714241,749,1,0,0,1
15642530,706,1,1,0,1
15713599,728,1,0,1,0
15744770,636,2,0,0,0
15780498,634,1,1,1,0
15624397,627,1,0,1,0
15615219,518,1,0,1,0
15570908,687,1,0,1,0
15762855,622,2,1,1,0
15661827,693,2,1,1,0
15746035,450,2,0,1,0
15691906,664,2,1,0,1
15793424,663,2,1,0,0
15577905,660,2,0,1,0
15667216,579,2,1,1,0
15673971,655,1,1,0,1
15701238,683,2,1,0,0
15644849,655,1,1,1,0
15635531,575,2,1,0,0
15632263,574,1,1,0,0
15720110,795,1,1,1,0
15619045,776,2,0,1,0
15697510,707,1,1,0,1
15784923,705,1,1,1,1
15567383,678,2,0,1,0
15732621,663,1,1,1,0
15757981,748,1,1,1,0
15727819,677,1,1,1,0
15738088,634,2,1,0,1
15765173,350,1,0,0,1
15665159,727,2,1,1,1
15618203,773,2,1,1,0
15791452,675,2,1,0,0
15638159,649,1,0,0,0
15585466,552,2,1,0,0
15677310,761,1,0,0,1
15646262,622,1,1,0,0
15656901,615,2,1,1,0
15621093,681,2,0,0,0
15592123,768,2,1,1,0
15589200,617,2,1,0,0
15602934,452,2,1,0,0
15812720,807,2,0,1,0
15695383,567,2,1,0,0
15723064,603,2,1,0,0
15761606,617,1,1,0,0
15650322,701,1,0,1,0
15669782,820,1,1,0,1
15751628,438,1,0,1,0
15809057,600,2,1,1,0
15617052,782,1,1,0,1
15590810,638,1,1,0,1
15801293,850,2,1,1,0
15770968,741,2,1,0,0
15572356,689,1,0,1,0
15603247,743,1,1,0,0
15619116,493,2,0,1,0
15691792,416,1,0,0,0
15783276,725,2,1,1,0
15766137,497,2,1,1,0
15574554,537,2,1,1,0
15578671,706,1,1,1,1
15716608,651,3,1,0,1
15690670,720,2,0,1,0
15630466,797,1,0,0,0
15630349,543,2,1,0,0
15803801,454,2,1,0,0
15647890,691,1,1,1,0
15606115,510,1,1,1,1
15714642,792,1,1,0,0
15741181,721,1,1,1,0
15773973,765,2,0,1,0
15758546,850,2,1,1,0
15598940,681,2,1,1,0
15669783,586,2,0,1,1
15624993,753,1,1,1,1
15760568,593,2,0,1,0
15699047,674,2,1,1,0
15616168,610,1,1,1,0
15773146,652,2,0,1,0
15770375,850,1,1,0,0
15589725,740,2,1,1,0
15710034,637,2,0,1,1
15800806,685,2,1,1,0
15570485,558,1,0,0,0
15575391,677,2,1,1,0
15790750,592,1,0,1,0
15714832,652,1,0,0,0
15619953,662,1,1,0,0
15673929,543,2,1,1,0
15578835,675,1,0,1,0
15752388,643,2,1,1,0
15797081,611,2,1,1,1
15570194,412,2,0,0,0
15580149,638,2,1,0,0
15777708,824,2,1,0,0
15769955,683,2,0,0,0
15810444,562,1,1,0,1
15645593,599,1,1,0,0
15765345,753,2,1,1,0
15760873,594,1,1,1,0
15794178,657,1,1,0,0
15589361,716,1,1,1,0
15662483,850,2,1,1,0
15809736,664,1,1,1,1
15731148,558,1,1,1,1
15774328,606,2,1,1,0
15646969,776,2,1,1,0
15718769,557,1,1,0,0
15610226,614,2,0,0,0
15616270,620,1,0,1,0
15790717,695,2,1,0,0
15635703,729,1,1,1,0
15616365,571,2,1,0,0
15630244,457,2,1,0,0
15734714,559,1,1,0,0
15721433,664,2,1,0,0
15590201,500,4,1,1,1
15590828,782,1,1,0,0
15752097,708,1,1,0,0
15800031,681,1,1,1,1
15630857,674,2,1,1,0
15689953,697,1,0,0,0
15759733,774,2,1,1,0
15810826,624,2,0,0,0
15668009,747,2,0,1,0
15743456,715,2,1,0,0
15725762,808,1,1,0,0
15761713,678,1,0,0,0
15769246,813,1,1,0,1
15781129,687,2,1,1,1
15599124,832,2,1,0,0
15639004,668,2,1,1,0
15810995,526,1,1,1,0
15653773,457,1,1,1,0
15708357,649,1,1,0,0
15733597,669,2,0,0,0
15789560,668,1,1,1,1
15699524,466,1,1,0,0
15626475,685,2,1,1,0
15810839,610,1,0,0,0
15684318,582,2,1,1,0
15768120,702,2,1,0,0
15712807,556,1,1,1,1
15696371,812,1,0,0,0
15675794,645,1,1,0,1
15774277,809,2,1,1,0
15603764,560,1,1,1,1
